DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Jan1950;0.72951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1950;-0.25017;0.38353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1950;0.55007;0.33622;0.63388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1950;0.37693;0.65662;0.542;0.70941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1950;0.09576;0.23228;0.43425;0.38823;0.53459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1950;0.03002;0.04424;0.17581;0.32438;0.2909;0.41254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1950;0.70103;0.40667;0.35423;0.43633;0.56478;0.53578;0.63496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1950;0.25438;0.58264;0.40194;0.36419;0.44568;0.56569;0.54099;0.63887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1950;0.18961;0.29084;0.5472;0.42587;0.38283;0.44457;0.55441;0.53501;0.62866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1950;-0.03182;0.1825;0.24277;0.51549;0.41225;0.38032;0.44961;0.55482;0.52985;0.61518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1950;0.32578;0.08526;0.24475;0.29362;0.55223;0.44901;0.41558;0.47962;0.57865;0.55443;0.63582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1950;-0.08845;0.14202;0.01608;0.18767;0.24833;0.51362;0.41389;0.39048;0.45577;0.54742;0.52273;0.60036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan1951;0.03966;-0.06848;0.14232;0.03287;0.19736;0.26193;0.51788;0.41484;0.39711;0.46398;0.55193;0.5266;0.59944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1951;0.57522;0.34127;0.21044;0.32502;0.1826;0.30547;0.34807;0.59266;0.48354;0.46365;0.52721;0.60786;0.5825;0.65105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1951;0.48369;0.70827;0.55214;0.42916;0.47275;0.32431;0.41455;0.43172;0.65571;0.54699;0.52476;0.58472;0.6645;0.63929;0.7052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1951;0.20407;0.37734;0.54381;0.4983;0.44327;0.48575;0.39778;0.44671;0.4571;0.66113;0.55795;0.53647;0.59531;0.67665;0.65572;0.7199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1951;-0.37549;-0.20398;-0.04203;0.09618;0.09407;0.07365;0.12516;0.11559;0.17381;0.20729;0.42301;0.36307;0.35885;0.42766;0.51347;0.49123;0.56116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1951;0.52991;0.11745;0.15301;0.25021;0.35087;0.34789;0.32705;0.36295;0.34579;0.37219;0.38098;0.5511;0.49086;0.48555;0.54479;0.62485;0.60519;0.67008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1951;0.18011;0.43557;0.12495;0.15994;0.24924;0.33925;0.33727;0.32559;0.36212;0.34989;0.36655;0.38067;0.53712;0.48796;0.47709;0.53187;0.60769;0.58896;0.65109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1951;1.13663;0.88315;0.90809;0.59235;0.57839;0.63266;0.70216;0.69221;0.67461;0.70054;0.67049;0.69328;0.69088;0.81379;0.76044;0.74949;0.79737;0.8666;0.84825;0.90319;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1951;0.55825;1.08341;0.95451;0.98337;0.69563;0.68211;0.7301;0.79448;0.78952;0.77471;0.79787;0.76895;0.78973;0.78406;0.89549;0.85089;0.84255;0.88865;0.95315;0.93629;0.98912;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1951;1.0844;1.03697;1.38039;1.25694;1.25185;0.96154;0.92745;0.96595;1.01732;1.00236;0.97784;0.99455;0.96101;0.98175;0.96651;1.06524;1.02201;1.01304;1.05324;1.11092;1.09428;1.13987;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1951;-0.25109;0.79958;0.86997;1.26967;1.1643;1.17866;0.89669;0.86964;0.90826;0.96148;0.94933;0.92899;0.94414;0.91153;0.93046;0.91641;1.01682;0.97469;0.96858;1.00931;1.06825;1.0529;1.09946;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1951;0.61776;0.18919;0.89314;0.9694;1.33378;1.23173;1.23855;0.96474;0.9403;0.97424;1.02124;1.00793;0.98535;1.00154;0.96713;0.98592;0.96952;1.06562;1.02315;1.01897;1.05904;1.11168;1.09642;1.13893;;;;;;;;;;;;;;;;;;;;;;;;
Jan1952;0.0469;0.4102;0.13802;0.81106;0.93054;1.2897;1.1935;1.20091;0.94425;0.9229;0.95576;1.00184;0.98872;0.96747;0.98445;0.95293;0.96496;0.94985;1.0429;1.0009;0.99903;1.03987;1.09229;1.07673;1.11803;;;;;;;;;;;;;;;;;;;;;;;
Feb1952;0.19639;0.14551;0.3888;0.16035;0.77716;0.90803;1.26139;1.17175;1.18328;0.93619;0.9173;0.94979;0.99538;0.98296;0.96272;0.98053;0.95291;0.96152;0.94552;1.03954;0.99752;0.99595;1.03757;1.08916;1.07483;1.11638;;;;;;;;;;;;;;;;;;;;;;
Mar1952;-0.03585;0.04962;0.04913;0.27674;0.1134;0.6983;0.86015;1.2224;1.13191;1.1507;0.91137;0.89299;0.92794;0.9737;0.96208;0.94381;0.96169;0.93757;0.94354;0.92529;1.01748;0.97954;0.97796;1.0206;1.07079;1.05738;1.09827;;;;;;;;;;;;;;;;;;;;;
Apr1952;-1.56014;-1.33295;-1.19746;-1.10023;-0.81583;-0.84634;-0.22669;0.11963;0.63568;0.60351;0.70755;0.51372;0.51944;0.56263;0.61463;0.60791;0.59431;0.61731;0.60511;0.61606;0.61608;0.72268;0.68464;0.68935;0.73546;0.79146;0.77805;0.82399;;;;;;;;;;;;;;;;;;;;
May1952;-0.25725;-1.09247;-1.02845;-0.97777;-0.92243;-0.73105;-0.76219;-0.29497;-0.01766;0.45298;0.44819;0.57918;0.41183;0.42122;0.46457;0.5176;0.51525;0.50001;0.52528;0.51345;0.52876;0.53023;0.64111;0.60333;0.61104;0.65615;0.71263;0.69821;0.74579;;;;;;;;;;;;;;;;;;;
Jun1952;0.13923;-0.05154;-0.70549;-0.70096;-0.6847;-0.67284;-0.54656;-0.59056;-0.2169;-0.00028;0.4087;0.41018;0.54405;0.39277;0.40126;0.4451;0.49442;0.49023;0.47941;0.50358;0.49377;0.51328;0.51417;0.6258;0.58944;0.59688;0.6413;0.69609;0.68201;0.72664;;;;;;;;;;;;;;;;;;
Jul1952;0.28249;0.22;0.03998;-0.52682;-0.52841;-0.51601;-0.51688;-0.40314;-0.44984;-0.12049;0.06189;0.42654;0.43204;0.55712;0.40968;0.42085;0.46328;0.51191;0.50785;0.49816;0.52498;0.51749;0.53853;0.53765;0.65076;0.61545;0.61974;0.66175;0.71241;0.69938;0.74202;;;;;;;;;;;;;;;;;
Aug1952;0.08745;0.18115;0.1724;0.01862;-0.48961;-0.4909;-0.47753;-0.47308;-0.36058;-0.40897;-0.11049;0.0552;0.40376;0.41169;0.53334;0.3916;0.40338;0.4448;0.49163;0.48821;0.4898;0.51575;0.50966;0.53259;0.52949;0.64197;0.60858;0.61532;0.65833;0.70909;0.69645;0.73951;;;;;;;;;;;;;;;;
Sep1952;-0.9636;-0.60855;-0.36738;-0.24773;-0.32445;-0.76326;-0.75369;-0.73891;-0.72512;-0.60922;-0.64725;-0.3539;-0.18949;0.15569;0.18125;0.31436;0.19146;0.20795;0.25193;0.29977;0.30221;0.3099;0.33579;0.33346;0.35965;0.36343;0.48054;0.44885;0.45487;0.49958;0.55206;0.53941;0.58377;;;;;;;;;;;;;;;
Oct1952;-1.1633;-1.45874;-1.10892;-0.82416;-0.62776;-0.65326;-1.04117;-1.01845;-0.99977;-0.97664;-0.85976;-0.88555;-0.59546;-0.43135;-0.0889;-0.04905;0.09377;-0.01548;0.0094;0.0576;0.10688;0.11392;0.12997;0.15805;0.16695;0.19165;0.19901;0.32091;0.29571;0.29773;0.34399;0.39808;0.38622;0.43445;;;;;;;;;;;;;;
Nov1952;-0.42664;-1.18;-1.44804;-1.16929;-0.90876;-0.71642;-0.72969;-1.10029;-1.07571;-1.05897;-1.03466;-0.92012;-0.94424;-0.66156;-0.49723;-0.16045;-0.11901;0.02445;-0.08029;-0.05233;-0.00353;0.04486;0.05471;0.07116;0.10005;0.11199;0.13517;0.144;0.26539;0.24368;0.24608;0.29252;0.34661;0.33536;0.38566;;;;;;;;;;;;;
Dec1952;-1.00653;-0.84317;-1.35938;-1.57008;-1.28923;-1.03241;-0.8264;-0.82634;-1.18641;-1.15924;-1.14391;-1.11435;-1.00181;-1.02587;-0.74835;-0.58451;-0.24718;-0.20042;-0.05141;-0.15082;-0.12031;-0.07097;-0.02249;-0.0112;0.00644;0.03543;0.05026;0.07166;0.08096;0.20308;0.18212;0.18482;0.23169;0.28507;0.27348;0.32408;;;;;;;;;;;;
Jan1953;0.68473;-0.10456;-0.2667;-0.9339;-1.25876;-1.04269;-0.81374;-0.62664;-0.64976;-1.01802;-1.00054;-0.99117;-0.97378;-0.86824;-0.89739;-0.61907;-0.46453;-0.13945;-0.09801;0.04272;-0.05827;-0.0314;0.01574;0.0614;0.06687;0.08208;0.1097;0.11702;0.13762;0.14438;0.26395;0.24197;0.24793;0.29443;0.34585;0.33351;0.38101;;;;;;;;;;;
Feb1953;0.49944;0.80078;0.16377;-0.06345;-0.74212;-1.10394;-0.91561;-0.71605;-0.56059;-0.59139;-0.96032;-0.94442;-0.93454;-0.92088;-0.81778;-0.84738;-0.57634;-0.42315;-0.10286;-0.06408;0.07131;-0.02877;-0.00224;0.04449;0.08908;0.09388;0.11001;0.13805;0.14352;0.16413;0.17034;0.28828;0.26581;0.27133;0.3175;0.36825;0.35591;0.40314;;;;;;;;;;
Mar1953;0.36466;0.54953;0.82004;0.41075;0.18499;-0.48369;-0.91553;-0.79113;-0.61936;-0.48547;-0.52979;-0.89645;-0.88474;-0.87419;-0.86059;-0.75707;-0.78849;-0.51699;-0.36688;-0.05011;-0.01881;0.11369;0.0113;0.03625;0.0812;0.12457;0.12935;0.14491;0.17245;0.17467;0.19559;0.20053;0.31566;0.29367;0.30042;0.34567;0.39676;0.38411;0.43133;;;;;;;;;
Apr1953;1.00286;0.9867;1.04555;1.20595;0.95057;0.74427;0.18567;-0.31844;-0.29785;-0.20684;-0.1402;-0.22396;-0.59893;-0.59342;-0.58378;-0.57668;-0.47976;-0.51547;-0.2615;-0.12536;0.16758;0.18582;0.2981;0.19048;0.20815;0.24829;0.28916;0.29171;0.29949;0.32652;0.32117;0.34337;0.34468;0.44913;0.42666;0.4347;0.47789;0.52678;0.51492;0.55962;;;;;;;;
May1953;0.83927;1.17139;1.17212;1.21509;1.34894;1.15978;1.00316;0.57519;0.15839;0.12474;0.16466;0.18203;0.07377;-0.30447;-0.30641;-0.29767;-0.29802;-0.21241;-0.25164;-0.01412;0.10964;0.37861;0.39441;0.48915;0.37718;0.39091;0.42654;0.46594;0.46483;0.46864;0.49501;0.48705;0.51036;0.51043;0.60804;0.57896;0.58929;0.63065;0.67642;0.66497;0.70685;;;;;;;
Jun1953;0.71134;1.00922;1.26022;1.25542;1.29367;1.41105;1.26238;1.14016;0.79143;0.44958;0.37801;0.40166;0.3994;0.28672;-0.06538;-0.07117;-0.06366;-0.06692;0.01114;-0.0289;0.18528;0.29793;0.5364;0.54215;0.62486;0.51601;0.52636;0.55908;0.59629;0.59352;0.59483;0.61865;0.60857;0.6352;0.63222;0.71782;0.68539;0.70198;0.74208;0.78568;0.77497;0.81642;;;;;;
Jul1953;-0.14336;0.45461;0.80568;1.06785;1.07472;1.11584;1.23835;1.10803;0.99947;0.68646;0.37309;0.31923;0.34548;0.35161;0.24706;-0.08569;-0.09156;-0.08587;-0.08965;-0.01368;-0.05073;0.15958;0.27276;0.502;0.50837;0.58941;0.4828;0.49591;0.52702;0.56414;0.56254;0.56765;0.59119;0.58963;0.6152;0.61339;0.69508;0.66349;0.67897;0.71955;0.76403;0.75369;0.79522;;;;;
Aug1953;-0.0502;-0.16914;0.3149;0.65717;0.91245;0.91803;0.96069;1.07654;0.95839;0.85902;0.5742;0.28086;0.25812;0.29112;0.29458;0.19825;-0.1189;-0.12178;-0.11496;-0.11752;-0.03826;-0.07325;0.12922;0.24104;0.46474;0.47104;0.55731;0.45462;0.46766;0.49773;0.53432;0.5336;0.53942;0.56313;0.55798;0.58316;0.58342;0.66754;0.63708;0.64934;0.68811;0.73394;0.72343;0.76418;;;;
Sep1953;-0.49148;-0.41059;-0.42118;0.07635;0.42288;0.6905;0.70538;0.74895;0.87246;0.77049;0.6809;0.41486;0.14342;0.13201;0.17237;0.18889;0.09794;-0.20522;-0.20626;-0.20043;-0.20241;-0.12198;-0.15588;0.04611;0.1554;0.38127;0.39167;0.47805;0.37899;0.39596;0.42632;0.46319;0.46274;0.46541;0.48905;0.48819;0.51202;0.51169;0.59702;0.5671;0.58192;0.62083;0.66613;0.65512;0.69646;;;
Oct1953;-1.19289;-1.06596;-0.9003;-0.82401;-0.28726;0.10133;0.39538;0.42988;0.4765;0.60827;0.50955;0.42251;0.16648;-0.08846;-0.09278;-0.04136;-0.01155;-0.09403;-0.39024;-0.39058;-0.38575;-0.38496;-0.303;-0.33463;-0.12792;-0.01472;0.2177;0.23294;0.33014;0.23462;0.25578;0.28871;0.32676;0.32873;0.32884;0.35287;0.35777;0.37833;0.37777;0.46665;0.43983;0.4533;0.49181;0.53781;0.52723;0.56936;;
Nov1953;-0.85305;-1.40242;-1.24442;-1.08075;-0.98581;-0.43488;-0.02894;0.26896;0.3102;0.35658;0.48569;0.39005;0.3071;0.05598;-0.19213;-0.19031;-0.13472;-0.1004;-0.18023;-0.46807;-0.46784;-0.4632;-0.46165;-0.38071;-0.41148;-0.20687;-0.0945;0.13962;0.15706;0.25827;0.16677;0.18958;0.22263;0.26084;0.26298;0.26238;0.28547;0.29251;0.3125;0.31344;0.40309;0.37847;0.39155;0.4308;0.47696;0.46632;0.50922;
Dec1953;0.13584;-0.58729;-1.18687;-1.14744;-1.02904;-0.94461;-0.41516;-0.01887;0.27275;0.31475;0.35865;0.47876;0.38465;0.30548;0.05927;-0.18582;-0.18403;-0.12905;-0.09213;-0.17284;-0.4604;-0.46039;-0.45591;-0.45429;-0.37414;-0.40502;-0.20104;-0.0887;0.14435;0.16121;0.26034;0.16988;0.19241;0.22491;0.26267;0.26426;0.26099;0.28367;0.29115;0.30919;0.3107;0.39917;0.37454;0.38735;0.42693;0.47256;0.46187;0.50464
Jan1954;0.50461;0.48089;-0.15049;-0.84028;-0.89821;-0.83166;-0.76459;-0.27223;0.09686;0.37577;0.41395;0.45293;0.557;0.4655;0.38975;0.15061;-0.09777;-0.10436;-0.05618;-0.02522;-0.10618;-0.39197;-0.39426;-0.39042;-0.39202;-0.31365;-0.34445;-0.14487;-0.03856;0.18797;0.20324;0.2988;0.21022;0.23231;0.26409;0.30023;0.30068;0.29884;0.32233;0.32745;0.35103;0.35488;0.44155;0.41809;0.43717;0.47709;0.52009;0.50784
Feb1954;-0.70258;-0.01897;0.03781;-0.42563;-0.97674;-0.9771;-0.90469;-0.82589;-0.33582;0.03607;0.31541;0.35712;0.39521;0.49591;0.4068;0.33419;0.10173;-0.14118;-0.14595;-0.09584;-0.06426;-0.14331;-0.42368;-0.42574;-0.42267;-0.4246;-0.34731;-0.37699;-0.1793;-0.07349;0.15208;0.1689;0.26626;0.17914;0.20287;0.235;0.27037;0.27063;0.27037;0.29422;0.29908;0.32256;0.32704;0.41528;0.39188;0.41132;0.45124;0.49384
Mar1954;0.49604;0.15105;0.44882;0.40705;-0.03566;-0.65219;-0.74671;-0.71414;-0.66791;-0.22326;0.12428;0.39248;0.43221;0.46932;0.56779;0.47947;0.40635;0.17466;-0.07066;-0.0776;-0.03321;-0.00961;-0.0856;-0.3682;-0.37025;-0.36627;-0.36838;-0.29021;-0.32069;-0.12789;-0.02283;0.1981;0.21429;0.30983;0.22171;0.24269;0.27434;0.30888;0.30911;0.30962;0.33313;0.33581;0.35953;0.36313;0.45001;0.42556;0.44445;0.48399
Apr1954;0.3714;0.56051;0.33966;0.47377;0.46241;0.16768;-0.33037;-0.50826;-0.52851;-0.50696;-0.12474;0.18672;0.4354;0.4726;0.50605;0.5941;0.51135;0.446;0.23183;-0.00041;-0.01445;0.02696;0.04742;-0.02615;-0.29179;-0.29577;-0.29287;-0.29683;-0.22461;-0.25288;-0.07176;0.02743;0.23426;0.24777;0.33507;0.24824;0.26739;0.29741;0.32949;0.32781;0.33386;0.35737;0.35833;0.38372;0.38765;0.47271;0.44933;0.47058
May1954;0.02684;0.19274;0.34108;0.23519;0.36966;0.37455;0.16052;-0.21924;-0.3988;-0.43873;-0.43596;-0.1178;0.15939;0.39551;0.43028;0.46357;0.55085;0.47197;0.41318;0.21611;0.00066;-0.02011;0.0204;0.03519;-0.03827;-0.29049;-0.29581;-0.29287;-0.297;-0.22841;-0.25597;-0.08045;0.01401;0.21693;0.22958;0.31637;0.23363;0.25355;0.2834;0.31411;0.31298;0.32395;0.34751;0.34673;0.37337;0.37979;0.46194;0.44091
Jun1954;0.73626;0.51045;0.58185;0.67443;0.58071;0.67063;0.65789;0.48685;0.15581;-0.03132;-0.10541;-0.1242;0.13899;0.37197;0.58148;0.60892;0.63821;0.71434;0.64293;0.58935;0.40114;0.1967;0.16925;0.20086;0.20758;0.13373;-0.11169;-0.1177;-0.11483;-0.12113;-0.05403;-0.07936;0.08295;0.17368;0.36706;0.37041;0.44489;0.36296;0.37971;0.40602;0.4361;0.43389;0.44922;0.47205;0.46882;0.49674;0.50407;0.578
Jul1954;-0.45538;0.25734;0.17143;0.28614;0.38202;0.3112;0.40772;0.40366;0.25988;-0.02926;-0.17734;-0.23348;-0.24301;0.01381;0.24586;0.44873;0.48347;0.50998;0.58574;0.51669;0.46727;0.28299;0.09219;0.06945;0.10739;0.1187;0.0485;-0.18944;-0.19643;-0.19521;-0.20151;-0.1355;-0.16089;0.00222;0.09057;0.28262;0.28516;0.36086;0.28333;0.30105;0.32815;0.35845;0.35707;0.37286;0.39519;0.39479;0.41995;0.42368
Aug1954;0.99678;0.43506;0.76313;0.61206;0.63841;0.71387;0.64627;0.71108;0.698;0.58148;0.34713;0.21209;0.14129;0.10258;0.31077;0.51792;0.69166;0.7171;0.74053;0.8038;0.75085;0.70803;0.54051;0.35964;0.33067;0.35149;0.33917;0.27429;0.04547;0.03876;0.04062;0.03305;0.09759;0.07489;0.22402;0.31026;0.49257;0.47963;0.54529;0.46689;0.47656;0.50041;0.52705;0.52284;0.53739;0.55972;0.55051;0.58186
Sep1954;0.49753;0.95649;0.58657;0.84627;0.69369;0.71138;0.78741;0.72804;0.78842;0.7743;0.67772;0.46663;0.33995;0.27227;0.23604;0.42925;0.61402;0.77951;0.79891;0.82216;0.88352;0.84028;0.80211;0.63957;0.47133;0.44341;0.45878;0.43588;0.37606;0.15391;0.1457;0.14816;0.14015;0.20106;0.18072;0.32566;0.41111;0.59209;0.57221;0.63244;0.55766;0.56806;0.5899;0.61575;0.61145;0.6242;0.64693;0.63373
Oct1954;-0.14883;0.30459;0.82742;0.49898;0.77208;0.64221;0.67204;0.74427;0.68609;0.75334;0.74712;0.64742;0.43317;0.3138;0.24672;0.20909;0.40399;0.59271;0.75629;0.77553;0.80033;0.86238;0.82712;0.78696;0.62653;0.45883;0.4269;0.43804;0.4182;0.35764;0.13308;0.12451;0.12733;0.1199;0.17821;0.15726;0.30454;0.39124;0.57023;0.55093;0.6125;0.53786;0.54806;0.57011;0.59627;0.59245;0.5992;0.62205
Nov1954;-1.24105;-0.80414;-0.11754;0.5084;0.22461;0.53603;0.43808;0.48934;0.56761;0.51406;0.58997;0.59155;0.49221;0.28274;0.16375;0.10142;0.07131;0.27641;0.46586;0.63385;0.65612;0.68091;0.74706;0.70888;0.66897;0.51127;0.3459;0.31902;0.33319;0.31831;0.25655;0.03726;0.02948;0.03256;0.02541;0.08315;0.06214;0.21119;0.2974;0.47758;0.46192;0.52765;0.45562;0.46862;0.49112;0.51809;0.51609;0.52134
Dec1954;-1.15679;-1.54169;-1.08531;-0.35492;0.32485;0.06016;0.39292;0.32128;0.38177;0.45972;0.40704;0.48424;0.48742;0.39032;0.18303;0.06772;0.01043;-0.01478;0.1975;0.38877;0.55995;0.58465;0.60911;0.67663;0.63885;0.59875;0.44213;0.27636;0.24766;0.26408;0.25312;0.19083;-0.02823;-0.03651;-0.03372;-0.0404;0.01502;-0.00694;0.14257;0.22766;0.408;0.39519;0.46332;0.39169;0.40604;0.42899;0.45614;0.455
Jan1955;-0.28049;-0.93405;-1.441;-1.09601;-0.43697;0.2408;-0.0165;0.30977;0.25314;0.31838;0.39646;0.34725;0.42916;0.43526;0.34102;0.1375;0.02018;-0.0376;-0.06403;0.14334;0.33175;0.50325;0.52578;0.5499;0.62074;0.58004;0.54009;0.38473;0.21617;0.1886;0.20526;0.19959;0.14588;-0.06798;-0.07516;-0.07259;-0.07699;-0.02037;-0.0416;0.10479;0.19111;0.37285;0.36208;0.43336;0.36709;0.38379;0.40485;0.43147
Feb1955;0.31798;0.0285;-0.57734;-1.1531;-0.95369;-0.34945;0.29291;0.0287;0.33648;0.28036;0.33867;0.41556;0.36631;0.44278;0.45004;0.35709;0.15618;0.03942;-0.01844;-0.04343;0.15956;0.34491;0.51436;0.53719;0.5607;0.62995;0.58986;0.55066;0.39611;0.22834;0.20144;0.21876;0.21229;0.15923;-0.05444;-0.06189;-0.05909;-0.06356;-0.00678;-0.02787;0.11731;0.20321;0.38361;0.3742;0.44414;0.37731;0.39378;0.41463
Mar1955;0.25703;0.33359;0.07707;-0.36758;-0.87315;-0.81176;-0.27794;0.32692;0.07008;0.36169;0.30797;0.36068;0.43457;0.38391;0.45584;0.46448;0.37441;0.17812;0.05864;-0.00105;-0.02513;0.17186;0.35487;0.52183;0.54321;0.567;0.63405;0.59318;0.55528;0.40278;0.23573;0.21101;0.22759;0.22012;0.16871;-0.04281;-0.05024;-0.04734;-0.05215;0.00531;-0.01575;0.12763;0.21276;0.39097;0.38239;0.45185;0.38509;0.40069
Apr1955;0.38872;0.39738;0.43178;0.25365;-0.03498;-0.40419;-0.44528;-0.09881;0.39322;0.17493;0.43644;0.3686;0.41048;0.48254;0.43223;0.49659;0.50087;0.41204;0.23365;0.1221;0.05553;0.029;0.2116;0.38947;0.54747;0.56652;0.5903;0.65406;0.60763;0.57395;0.43049;0.26939;0.2472;0.2591;0.2483;0.20151;-0.00327;-0.01053;-0.0088;-0.01503;0.04244;0.02169;0.16016;0.24221;0.41378;0.40175;0.47113;0.4071
May1955;0.32109;0.43502;0.45803;0.46432;0.32873;0.11798;-0.14518;-0.1989;0.04217;0.43367;0.24971;0.47209;0.41192;0.44778;0.51423;0.46508;0.52463;0.52358;0.44027;0.27983;0.17915;0.11174;0.08319;0.24731;0.417;0.56886;0.58712;0.61006;0.67179;0.62527;0.59525;0.45549;0.3018;0.28294;0.29003;0.27696;0.23639;0.03564;0.02812;0.02861;0.02215;0.08253;0.06179;0.19613;0.27497;0.44072;0.43017;0.49739
Jun1955;-0.21511;0.01619;0.17543;0.21018;0.22991;0.1171;-0.06581;-0.28941;-0.34152;-0.11021;0.32658;0.13813;0.36557;0.31595;0.36785;0.4281;0.38558;0.44479;0.44915;0.36817;0.20266;0.10703;0.05006;0.02578;0.18953;0.35986;0.51365;0.5361;0.5593;0.62139;0.57474;0.54125;0.39757;0.24795;0.2262;0.23881;0.23252;0.1903;-0.01196;-0.02024;-0.01894;-0.02504;0.03825;0.01626;0.14959;0.22941;0.39845;0.38922
Jul1955;0.29823;0.02004;0.12692;0.24584;0.26964;0.28732;0.18899;0.03239;-0.16002;-0.21135;-0.01142;0.37666;0.20825;0.41345;0.37451;0.42829;0.47839;0.43817;0.49342;0.49502;0.42081;0.25541;0.16989;0.11076;0.09054;0.2463;0.4127;0.55779;0.58128;0.60328;0.66297;0.61845;0.58255;0.44547;0.3008;0.27935;0.28518;0.27746;0.23417;0.03199;0.02271;0.02399;0.01665;0.07913;0.05689;0.18663;0.26411;0.42342
Aug1955;-0.83725;-0.33723;-0.40598;-0.25464;-0.09748;-0.06247;-0.04267;-0.12721;-0.26076;-0.44113;-0.48274;-0.29252;0.10978;-0.03171;0.18675;0.16016;0.22366;0.2768;0.23847;0.29789;0.30875;0.23278;0.07335;-0.0085;-0.06148;-0.07679;0.08629;0.25962;0.40851;0.43256;0.45415;0.51851;0.47286;0.43622;0.29663;0.14946;0.1308;0.14459;0.14505;0.09872;-0.10209;-0.11008;-0.10963;-0.11593;-0.05523;-0.07744;0.05388;0.1281
Sep1955;0.15141;-0.51534;-0.25026;-0.3406;-0.20131;-0.05901;-0.02643;-0.00837;-0.08635;-0.20932;-0.38278;-0.42472;-0.25052;0.12552;-0.00891;0.19938;0.17135;0.2265;0.28047;0.2432;0.30106;0.31568;0.2418;0.087;0.00905;-0.04227;-0.06191;0.09488;0.27142;0.42069;0.44354;0.46611;0.52934;0.48239;0.4476;0.30917;0.16296;0.14482;0.15498;0.15533;0.11277;-0.08811;-0.09674;-0.09628;-0.10277;-0.04267;-0.0644;0.06554
Oct1955;-0.51271;-0.22006;-0.70912;-0.4315;-0.49437;-0.33019;-0.17442;-0.13816;-0.12489;-0.19633;-0.31382;-0.48118;-0.51604;-0.34329;0.03885;-0.0853;0.12435;0.10476;0.16464;0.21579;0.17869;0.23392;0.25477;0.17978;0.02941;-0.04687;-0.09908;-0.11732;0.04288;0.21839;0.36771;0.39318;0.41531;0.47572;0.42549;0.39163;0.2551;0.11011;0.09328;0.10497;0.10677;0.06579;-0.13351;-0.14237;-0.14296;-0.15003;-0.09384;-0.11505
Nov1955;0.75636;-0.00255;0.08285;-0.43444;-0.22512;-0.30954;-0.16815;-0.03195;-0.00179;0.01132;-0.05792;-0.17468;-0.34147;-0.38105;-0.21368;0.15435;0.02467;0.22131;0.19888;0.25358;0.30363;0.26598;0.316;0.33499;0.26202;0.1151;0.03759;-0.01391;-0.03648;0.11641;0.28799;0.43557;0.46027;0.48226;0.54018;0.48969;0.45755;0.32366;0.18121;0.16327;0.17285;0.17346;0.13283;-0.06597;-0.07526;-0.07584;-0.08378;-0.03027
