DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Feb1998;-1.0661;-1.60288;-1.89548;-1.81131;-1.53736;-1.45752;-1.04674;-0.54141;-0.90832;-1.09257;-0.87575;-0.80258;-0.78045;-0.75811;-0.74359;-0.55119;-0.5407;-0.22793;-0.29967;-0.34808;-0.3684;-0.41804;-0.25428;-0.26541;-0.18349;-0.19657;-0.17548;-0.16221;-0.19861;-0.18835;-0.01406;0.15066;0.09243;0.06653;-0.05994;-0.11474;-0.11937;-0.13537;-0.12908;-0.18113;-0.27221;-0.27242;-0.11899;-0.04378;0.09555;0.17863;0.10821;0.24854
Mar1998;-1.81406;-1.70465;-1.91963;-2.06284;-1.98356;-1.73759;-1.67479;-1.25649;-0.75894;-1.08384;-1.24861;-1.03884;-0.96819;-0.9424;-0.9175;-0.90179;-0.715;-0.69424;-0.38591;-0.45151;-0.49583;-0.51137;-0.55404;-0.38802;-0.39818;-0.31647;-0.3282;-0.30751;-0.29244;-0.32375;-0.31024;-0.138;0.02701;-0.02845;-0.05047;-0.17425;-0.22716;-0.23093;-0.24578;-0.24003;-0.2899;-0.37751;-0.37387;-0.22097;-0.14391;-0.00299;0.0804;0.01187
Apr1998;-1.01592;-1.54996;-1.60413;-1.79131;-1.9267;-1.8993;-1.73267;-1.6949;-1.35356;-0.87342;-1.16721;-1.31633;-1.12471;-1.06603;-1.04115;-1.01716;-1.00385;-0.8254;-0.80542;-0.50214;-0.56553;-0.60839;-0.62343;-0.66405;-0.49985;-0.50983;-0.42857;-0.43919;-0.41773;-0.40177;-0.42971;-0.41361;-0.24353;-0.07964;-0.1319;-0.1502;-0.27298;-0.3241;-0.32736;-0.34131;-0.33591;-0.38424;-0.46876;-0.46233;-0.31044;-0.22947;-0.0877;-0.00344
May1998;-0.78459;-1.06027;-1.38744;-1.45681;-1.61083;-1.72084;-1.77183;-1.70414;-1.69987;-1.44794;-1.02676;-1.26584;-1.3918;-1.22679;-1.17164;-1.14968;-1.13032;-1.11699;-0.95696;-0.9385;-0.64725;-0.70809;-0.75017;-0.76773;-0.80409;-0.64563;-0.65521;-0.5775;-0.5873;-0.56678;-0.55033;-0.57114;-0.55391;-0.3911;-0.22573;-0.27275;-0.28685;-0.40587;-0.45555;-0.458;-0.47021;-0.46479;-0.51015;-0.58955;-0.57904;-0.42942;-0.34608;-0.20432
Jun1998;-0.87062;-1.09458;-1.25991;-1.50884;-1.55584;-1.67912;-1.77067;-1.8127;-1.77191;-1.77014;-1.57859;-1.21371;-1.42855;-1.53589;-1.38148;-1.333;-1.31171;-1.29223;-1.27766;-1.12786;-1.10408;-0.81801;-0.87908;-0.90968;-0.92251;-0.95057;-0.7968;-0.80589;-0.73042;-0.73869;-0.71809;-0.70249;-0.71946;-0.69116;-0.53394;-0.37181;-0.41514;-0.42726;-0.54122;-0.58911;-0.59078;-0.60197;-0.59799;-0.6422;-0.71496;-0.69891;-0.55223;-0.4658
Jul1998;-0.83477;-1.12582;-1.29859;-1.42095;-1.61004;-1.65399;-1.75194;-1.83007;-1.8661;-1.84825;-1.83014;-1.67986;-1.38618;-1.57927;-1.67792;-1.53994;-1.49447;-1.47234;-1.45545;-1.44176;-1.30625;-1.27603;-0.99945;-1.05642;-1.08622;-1.09767;-1.11745;-0.96873;-0.97776;-0.90449;-0.912;-0.89132;-0.87614;-0.89033;-0.85557;-0.69882;-0.53491;-0.57369;-0.58342;-0.69153;-0.73686;-0.73734;-0.74756;-0.74332;-0.78476;-0.85348;-0.83186;-0.69358
Aug1998;-0.69217;-1.03234;-1.25405;-1.43585;-1.56159;-1.73655;-1.77744;-1.86949;-1.94818;-1.98441;-1.95412;-1.91092;-1.78594;-1.53727;-1.72232;-1.81296;-1.67917;-1.62651;-1.60529;-1.58952;-1.57583;-1.44625;-1.41587;-1.14914;-1.20399;-1.22959;-1.235;-1.25291;-1.10883;-1.11616;-1.04367;-1.05012;-1.02971;-1.01773;-1.02604;-0.99404;-0.83457;-0.67173;-0.7034;-0.71356;-0.81702;-0.86189;-0.86149;-0.8711;-0.86762;-0.90746;-0.97216;-0.94544
Sep1998;-0.50966;-0.93336;-1.17918;-1.36886;-1.54216;-1.63062;-1.77594;-1.80689;-1.88564;-1.96504;-1.99737;-1.99923;-1.96226;-1.84575;-1.59402;-1.7704;-1.83514;-1.70752;-1.65695;-1.63544;-1.6191;-1.60799;-1.49222;-1.46166;-1.20647;-1.25391;-1.27095;-1.27464;-1.28979;-1.15622;-1.15941;-1.09086;-1.09663;-1.07708;-1.0663;-1.0741;-1.04182;-0.8891;-0.73342;-0.76452;-0.76974;-0.86627;-0.90907;-0.90856;-0.91726;-0.9139;-0.95181;-1.01525
Oct1998;-0.77668;-0.90026;-1.15111;-1.36817;-1.52695;-1.66413;-1.75514;-1.88564;-1.91603;-1.98661;-2.06782;-2.09697;-2.08503;-2.05639;-1.93341;-1.69126;-1.85568;-1.91797;-1.78921;-1.7437;-1.72613;-1.71189;-1.69945;-1.58519;-1.55338;-1.30036;-1.34963;-1.36391;-1.3661;-1.3789;-1.24281;-1.24522;-1.17862;-1.1844;-1.1662;-1.1567;-1.16376;-1.13091;-0.98152;-0.8289;-0.85676;-0.86329;-0.95839;-1.00102;-0.9999;-1.00761;-1.00499;-1.04249
Nov1998;0.29077;-0.55414;-0.75416;-1.01475;-1.25264;-1.41364;-1.56232;-1.65915;-1.79892;-1.83453;-1.9074;-1.98694;-2.02488;-2.01678;-1.99874;-1.87953;-1.63855;-1.80262;-1.86526;-1.73364;-1.68951;-1.67234;-1.65805;-1.64522;-1.53008;-1.49846;-1.24861;-1.3016;-1.32005;-1.32392;-1.33612;-1.19998;-1.20249;-1.13634;-1.1424;-1.12375;-1.11519;-1.12155;-1.08648;-0.94112;-0.79046;-0.81927;-0.82637;-0.92312;-0.96586;-0.96502;-0.97299;-0.97097
Dec1998;-0.84837;-0.1638;-0.68746;-0.82819;-1.07109;-1.29641;-1.44439;-1.59798;-1.69429;-1.83096;-1.86235;-1.93076;-2.0091;-2.04531;-2.04017;-2.02791;-1.90813;-1.67163;-1.83029;-1.89205;-1.76044;-1.71752;-1.70025;-1.68602;-1.67329;-1.55807;-1.52522;-1.27576;-1.32953;-1.34717;-1.34891;-1.35974;-1.22319;-1.22475;-1.15863;-1.16424;-1.14572;-1.13689;-1.14152;-1.10571;-0.96061;-0.81171;-0.84023;-0.84792;-0.94423;-0.98675;-0.9858;-0.99344
Jan1999;-0.54742;-0.86547;-0.35242;-0.76536;-0.86648;-1.09274;-1.31457;-1.4568;-1.60353;-1.69575;-1.82784;-1.85928;-1.92443;-2.00111;-2.03768;-2.04105;-2.03554;-1.92308;-1.6947;-1.85485;-1.90371;-1.76998;-1.72796;-1.71317;-1.69949;-1.68777;-1.5782;-1.54129;-1.28748;-1.33577;-1.34798;-1.34939;-1.3587;-1.22502;-1.22475;-1.15993;-1.16519;-1.14703;-1.139;-1.14069;-1.10623;-0.9617;-0.81669;-0.84786;-0.85926;-0.95597;-0.99984;-1.0004
Feb1999;-0.46334;-0.614;-0.81041;-0.47662;-0.81214;-0.89222;-1.10247;-1.31924;-1.45879;-1.60054;-1.694;-1.81934;-1.85009;-1.91325;-1.98846;-2.0255;-2.03098;-2.03068;-1.91633;-1.69355;-1.85197;-1.89923;-1.76786;-1.72784;-1.71408;-1.70149;-1.68935;-1.58136;-1.54584;-1.29519;-1.34426;-1.35645;-1.3564;-1.36603;-1.23339;-1.23212;-1.16747;-1.17252;-1.15459;-1.14642;-1.14763;-1.11373;-0.97078;-0.82743;-0.85784;-0.86867;-0.96373;-1.00745
Mar1999;-0.13359;-0.39198;-0.54664;-0.70633;-0.49715;-0.78613;-0.86972;-1.08194;-1.30306;-1.44201;-1.58078;-1.68298;-1.81388;-1.8457;-1.90904;-1.98317;-2.02815;-2.02862;-2.0427;-1.92834;-1.70144;-1.858;-1.91282;-1.78236;-1.7397;-1.7253;-1.71201;-1.69938;-1.58905;-1.55449;-1.29924;-1.34736;-1.36289;-1.36326;-1.37514;-1.23893;-1.23815;-1.17315;-1.17848;-1.16163;-1.15318;-1.15434;-1.12194;-0.98011;-0.8354;-0.86608;-0.87728;-0.9727
Apr1999;1.61258;1.26048;1.01709;0.8488;0.63464;0.59056;0.0828;-0.18167;-0.47193;-0.75068;-0.95967;-1.13953;-1.27465;-1.43551;-1.48604;-1.56355;-1.64852;-1.71389;-1.73983;-1.76726;-1.63611;-1.38465;-1.56685;-1.64535;-1.517;-1.47748;-1.46883;-1.45678;-1.44484;-1.33042;-1.30433;-1.0391;-1.09486;-1.12065;-1.12663;-1.14498;-1.00489;-1.00379;-0.93719;-0.94411;-0.92514;-0.91769;-0.92414;-0.89539;-0.75747;-0.6175;-0.65141;-0.66179
