DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
May1963;-0.41719;-0.88414;-1.03222;-1.09329;-1.13365;-1.1129;-1.02578;-1.05105;-0.78235;-0.91833;-0.76346;-0.4394;-0.71061;-0.70146;-0.71082;-0.80709;-0.79214;-0.79301;-0.64318;-0.67055;-0.51209;-0.45279;-0.25287;-0.09275;-0.11955;-0.18093;-0.1496;-0.12964;-0.09398;0.04198;-0.01716;0.11395;0.04695;0.0923;0.20253;0.18962;0.13026;0.07643;0.07516;0.14176;0.18456;0.21558;0.19212;0.34965;0.31083;0.30048;0.42509;0.40307
Jun1963;-0.09568;-0.37641;-0.73474;-0.8797;-0.92425;-0.96664;-0.94303;-0.90122;-0.9467;-0.73414;-0.86233;-0.73918;-0.45971;-0.70805;-0.70534;-0.7148;-0.80649;-0.79506;-0.79396;-0.65734;-0.67936;-0.53102;-0.47716;-0.28393;-0.12981;-0.14923;-0.204;-0.17163;-0.15216;-0.12025;0.00537;-0.05265;0.07292;0.00949;0.05474;0.16255;0.14845;0.09257;0.04103;0.0397;0.10393;0.14568;0.17302;0.1509;0.30669;0.26808;0.25746;0.381
Jul1963;-0.2599;-0.28774;-0.48524;-0.75615;-0.88581;-0.927;-0.96116;-0.926;-0.89812;-0.94641;-0.7481;-0.85796;-0.74944;-0.4962;-0.72751;-0.72636;-0.73959;-0.82568;-0.81656;-0.81724;-0.69209;-0.71048;-0.57111;-0.52148;-0.33709;-0.18772;-0.20661;-0.25616;-0.22439;-0.20477;-0.17413;-0.05532;-0.10994;0.01215;-0.04856;-0.00191;0.10198;0.09126;0.03742;-0.01072;-0.01074;0.05183;0.09258;0.11832;0.09656;0.24772;0.21259;0.20454
Aug1963;-0.56092;-0.5847;-0.53166;-0.66424;-0.8944;-1.01435;-1.0402;-1.06911;-1.03384;-1.00285;-1.0406;-0.8514;-0.9484;-0.84232;-0.59216;-0.8031;-0.80171;-0.8124;-0.88992;-0.87977;-0.87999;-0.76428;-0.78008;-0.64395;-0.59537;-0.42002;-0.27628;-0.28906;-0.33614;-0.30373;-0.28468;-0.25576;-0.14281;-0.19484;-0.07295;-0.13121;-0.08536;0.01783;0.00901;-0.04265;-0.08813;-0.08767;-0.02523;0.01619;0.04267;0.02176;0.17083;0.13885
Sep1963;-0.29712;-0.56713;-0.6063;-0.57614;-0.70751;-0.90496;-1.00988;-1.03587;-1.06116;-1.02937;-1.00889;-1.04321;-0.87157;-0.96054;-0.86482;-0.63284;-0.82659;-0.82406;-0.83273;-0.90468;-0.89501;-0.89113;-0.78252;-0.79636;-0.66954;-0.62263;-0.45854;-0.32295;-0.33415;-0.37775;-0.34746;-0.32921;-0.30162;-0.19673;-0.24642;-0.12694;-0.18051;-0.13609;-0.03583;-0.0425;-0.09198;-0.13538;-0.13464;-0.07303;-0.03292;-0.01;-0.03025;0.11455
Oct1963;-1.27553;-0.93588;-1.01442;-0.96689;-0.87814;-0.96735;-1.13093;-1.21271;-1.22529;-1.24245;-1.20831;-1.18886;-1.21472;-1.06239;-1.13645;-1.04042;-0.81724;-0.98942;-0.9852;-0.98733;-1.04964;-1.03996;-1.03583;-0.93325;-0.9419;-0.8215;-0.77254;-0.61616;-0.48168;-0.4854;-0.52491;-0.49531;-0.47872;-0.45168;-0.35411;-0.40004;-0.28264;-0.33211;-0.28755;-0.1886;-0.19338;-0.24088;-0.28163;-0.27908;-0.2184;-0.17766;-0.15463;-0.17356
Nov1963;-0.01918;-0.91421;-0.86364;-0.97473;-0.9478;-0.85981;-0.94486;-1.10219;-1.1848;-1.20267;-1.22609;-1.19517;-1.18025;-1.21038;-1.0593;-1.13639;-1.04294;-0.81919;-0.98998;-0.9861;-0.98996;-1.05314;-1.0446;-1.04281;-0.94147;-0.94778;-0.82819;-0.7799;-0.62299;-0.49132;-0.49669;-0.53671;-0.50838;-0.49224;-0.46502;-0.36576;-0.41156;-0.29536;-0.34511;-0.30051;-0.20046;-0.20485;-0.25229;-0.29344;-0.29064;-0.23046;-0.18992;-0.16664
Dec1963;0.13091;-0.0503;-0.79332;-0.78225;-0.91371;-0.90868;-0.83019;-0.91454;-1.07079;-1.15326;-1.17339;-1.19653;-1.17116;-1.16108;-1.19509;-1.04813;-1.12615;-1.03343;-0.81237;-0.98316;-0.97873;-0.98207;-1.04552;-1.0374;-1.03816;-0.93854;-0.9455;-0.82861;-0.78211;-0.62811;-0.49695;-0.50174;-0.54025;-0.51234;-0.49655;-0.46929;-0.37117;-0.41636;-0.30136;-0.35138;-0.30796;-0.20931;-0.21355;-0.26067;-0.30051;-0.29711;-0.23758;-0.19751
Jan1964;-0.18208;-0.13933;-0.17282;-0.79204;-0.76934;-0.8989;-0.89196;-0.82458;-0.91197;-1.06517;-1.14882;-1.17179;-1.19573;-1.17307;-1.16937;-1.2072;-1.06458;-1.14284;-1.05511;-0.84144;-1.01414;-1.01079;-1.01442;-1.07593;-1.06892;-1.06945;-0.96989;-0.97668;-0.86305;-0.82031;-0.67053;-0.54077;-0.54649;-0.58681;-0.56043;-0.54424;-0.51507;-0.41788;-0.46416;-0.3465;-0.39627;-0.35269;-0.2517;-0.25628;-0.30457;-0.34486;-0.34119;-0.28048
Feb1964;0.48458;0.21149;0.12121;0.01936;-0.60438;-0.61432;-0.76273;-0.78673;-0.73785;-0.83462;-0.99337;-1.07989;-1.10564;-1.13391;-1.11444;-1.11468;-1.15817;-1.01887;-1.10124;-1.01388;-0.80157;-0.97549;-0.97236;-0.97611;-1.03969;-1.03337;-1.03412;-0.93356;-0.94193;-0.83017;-0.78948;-0.64055;-0.51242;-0.51674;-0.55725;-0.53048;-0.51501;-0.48682;-0.3908;-0.43761;-0.32008;-0.37052;-0.32787;-0.22909;-0.2339;-0.28219;-0.32229;-0.31896
Mar1964;0.18672;0.34272;0.2036;0.14213;0.0474;-0.51406;-0.56229;-0.71915;-0.75296;-0.71334;-0.80801;-0.96326;-1.04937;-1.07774;-1.10648;-1.08811;-1.08832;-1.13669;-1.00245;-1.08545;-0.99875;-0.79151;-0.9647;-0.96127;-0.96607;-1.02954;-1.02301;-1.02541;-0.92692;-0.93583;-0.82539;-0.78572;-0.63958;-0.51163;-0.51632;-0.55581;-0.53041;-0.51518;-0.48697;-0.39234;-0.43897;-0.32206;-0.37245;-0.32985;-0.23151;-0.23571;-0.28476;-0.3244
Apr1964;-0.36614;-0.19012;-0.00184;-0.04008;-0.06773;-0.12161;-0.60354;-0.65351;-0.79072;-0.8189;-0.77917;-0.86611;-1.01509;-1.09762;-1.12391;-1.15217;-1.1383;-1.13911;-1.18296;-1.04428;-1.11895;-1.03547;-0.83154;-0.9982;-0.99478;-0.9998;-1.06059;-1.05339;-1.05236;-0.95726;-0.9665;-0.85527;-0.81457;-0.67076;-0.54449;-0.54878;-0.58889;-0.56324;-0.54758;-0.51901;-0.42419;-0.47102;-0.3565;-0.40571;-0.36194;-0.26433;-0.26676;-0.31379
May1964;-0.29361;-0.42429;-0.3315;-0.19784;-0.2106;-0.22667;-0.24162;-0.6437;-0.7119;-0.83917;-0.86343;-0.83399;-0.91624;-1.05565;-1.13445;-1.15968;-1.18826;-1.17839;-1.18375;-1.23195;-1.09245;-1.16594;-1.08778;-0.88515;-1.04657;-1.04189;-1.04615;-1.10502;-1.09758;-1.09518;-0.99881;-1.00846;-0.89765;-0.85495;-0.71199;-0.58642;-0.59238;-0.63276;-0.6064;-0.59047;-0.56223;-0.46963;-0.51601;-0.40369;-0.4517;-0.40889;-0.31228;-0.31258
Jun1964;-0.16747;-0.32572;-0.43686;-0.37822;-0.27355;-0.27667;-0.28221;-0.28926;-0.63352;-0.69821;-0.80356;-0.83851;-0.83028;-0.91444;-1.04716;-1.11928;-1.14711;-1.17378;-1.16238;-1.17295;-1.21688;-1.09151;-1.15812;-1.08599;-0.89883;-1.05019;-1.04971;-1.05225;-1.10613;-1.09642;-1.09331;-0.99775;-1.00376;-0.89788;-0.85657;-0.72083;-0.60222;-0.60446;-0.64244;-0.61673;-0.60105;-0.57547;-0.49348;-0.53802;-0.43142;-0.47892;-0.43822;-0.34608
Jul1964;-0.87317;-0.70133;-0.73527;-0.79082;-0.72292;-0.63251;-0.61673;-0.59583;-0.58247;-0.85352;-0.88599;-0.96372;-0.98323;-0.96013;-1.03138;-1.15058;-1.21534;-1.23892;-1.26346;-1.25234;-1.26437;-1.29955;-1.18658;-1.24209;-1.18057;-1.00735;-1.14423;-1.14156;-1.14331;-1.19234;-1.18242;-1.17851;-1.08993;-1.09476;-0.99637;-0.95763;-0.83015;-0.7139;-0.71298;-0.74714;-0.72142;-0.70605;-0.68039;-0.60256;-0.64266;-0.5414;-0.58528;-0.54337
Aug1964;0.04485;-0.59622;-0.58805;-0.65696;-0.71898;-0.6759;-0.60062;-0.58822;-0.57205;-0.56601;-0.82403;-0.85201;-0.9246;-0.94555;-0.93462;-1.00656;-1.12039;-1.18419;-1.21098;-1.23533;-1.22679;-1.23877;-1.27226;-1.15849;-1.21157;-1.15541;-0.99173;-1.12683;-1.12571;-1.12869;-1.17574;-1.16673;-1.16613;-1.07894;-1.08347;-0.98531;-0.94837;-0.82375;-0.71375;-0.7112;-0.74492;-0.71933;-0.70389;-0.67948;-0.6024;-0.64184;-0.54517;-0.58875
Sep1964;0.46464;0.30273;-0.22752;-0.2978;-0.41495;-0.49302;-0.46719;-0.41347;-0.41077;-0.40325;-0.40739;-0.66257;-0.6991;-0.77416;-0.80283;-0.8082;-0.88397;-0.99727;-1.0629;-1.09208;-1.1163;-1.10991;-1.12319;-1.16011;-1.0531;-1.11093;-1.05779;-0.90121;-1.03842;-1.03717;-1.04224;-1.09076;-1.0825;-1.08634;-1.00338;-1.0111;-0.91815;-0.88375;-0.75994;-0.65061;-0.65251;-0.68684;-0.66248;-0.64772;-0.62347;-0.54974;-0.58969;-0.49495
Oct1964;-0.58947;-0.0799;-0.07502;-0.47244;-0.50354;-0.60061;-0.66015;-0.62811;-0.5784;-0.57855;-0.57563;-0.57246;-0.79794;-0.82597;-0.89177;-0.91533;-0.91243;-0.9741;-1.0749;-1.13278;-1.15589;-1.17711;-1.17029;-1.18009;-1.21143;-1.11468;-1.1693;-1.12103;-0.9677;-1.09563;-1.09381;-1.09744;-1.14428;-1.13596;-1.1425;-1.06485;-1.07205;-0.98384;-0.95163;-0.83501;-0.72879;-0.72998;-0.76224;-0.73915;-0.72487;-0.70058;-0.62962;-0.6672
Nov1964;0.45069;-0.15852;0.15617;0.09568;-0.30068;-0.36573;-0.47283;-0.54118;-0.51858;-0.46744;-0.46937;-0.46956;-0.47206;-0.70284;-0.73834;-0.80971;-0.83752;-0.83954;-0.90521;-1.01048;-1.07182;-1.09701;-1.11905;-1.11405;-1.12487;-1.15321;-1.05316;-1.11134;-1.06091;-0.9113;-1.04331;-1.04174;-1.04633;-1.09477;-1.08691;-1.0923;-1.01451;-1.02198;-0.93474;-0.90291;-0.78523;-0.6809;-0.68124;-0.71423;-0.69037;-0.67568;-0.652;-0.5825
Dec1964;-0.05389;0.29112;-0.2039;0.0804;0.03737;-0.33816;-0.39882;-0.49717;-0.56702;-0.54733;-0.49483;-0.49689;-0.49666;-0.49617;-0.71875;-0.75155;-0.82159;-0.84874;-0.84937;-0.91411;-1.01847;-1.07864;-1.10231;-1.12363;-1.11956;-1.1297;-1.1584;-1.06149;-1.11944;-1.07067;-0.92212;-1.05123;-1.04927;-1.05358;-1.10156;-1.09326;-1.09836;-1.0216;-1.02884;-0.94303;-0.91174;-0.79587;-0.69333;-0.69356;-0.72517;-0.70153;-0.68705;-0.66366
Jan1965;-0.0191;-0.0986;0.21645;-0.21739;0.04607;0.00543;-0.34377;-0.40623;-0.50385;-0.56993;-0.55392;-0.50398;-0.50474;-0.50932;-0.51336;-0.7377;-0.76973;-0.83983;-0.87038;-0.87819;-0.94868;-1.05213;-1.11283;-1.13474;-1.15656;-1.15153;-1.16062;-1.18793;-1.09474;-1.15603;-1.11256;-0.96745;-1.09812;-1.09895;-1.10669;-1.15552;-1.14564;-1.15496;-1.07752;-1.08807;-0.99734;-0.96857;-0.84622;-0.74181;-0.74231;-0.77434;-0.74939;-0.7325
Feb1965;0.7068;0.44657;0.27489;0.49362;0.01891;0.19867;0.14352;-0.20507;-0.27548;-0.38043;-0.454;-0.44415;-0.39945;-0.40512;-0.41327;-0.42189;-0.65343;-0.69071;-0.76548;-0.79585;-0.80774;-0.88314;-0.98726;-1.04978;-1.07453;-1.09752;-1.09335;-1.10234;-1.13241;-1.04097;-1.10567;-1.06245;-0.91878;-1.05106;-1.05157;-1.0603;-1.11124;-1.10183;-1.11187;-1.03503;-1.04627;-0.95623;-0.92808;-0.80558;-0.70048;-0.70283;-0.73514;-0.71073
Mar1965;0.36194;0.62612;0.45672;0.31548;0.48617;0.08633;0.23887;0.18281;-0.16246;-0.23736;-0.33741;-0.41051;-0.40353;-0.3596;-0.36649;-0.37468;-0.38064;-0.61178;-0.65386;-0.73067;-0.76115;-0.77734;-0.85294;-0.95774;-1.02193;-1.04607;-1.06831;-1.06523;-1.07441;-1.10627;-1.01793;-1.08352;-1.04341;-0.90178;-1.03244;-1.03231;-1.04127;-1.09259;-1.08364;-1.09512;-1.01974;-1.03007;-0.94129;-0.91348;-0.79397;-0.68882;-0.69217;-0.72387
Apr1965;-0.82716;-0.40653;-0.05229;-0.07908;-0.16343;0.05781;-0.2486;-0.05423;-0.05889;-0.35562;-0.40358;-0.48806;-0.55418;-0.54225;-0.4987;-0.50111;-0.50512;-0.5082;-0.72341;-0.76006;-0.82889;-0.85744;-0.86721;-0.93523;-1.03531;-1.09752;-1.11912;-1.14064;-1.13475;-1.14497;-1.17463;-1.08525;-1.14693;-1.10942;-0.97074;-1.09701;-1.09724;-1.10563;-1.15505;-1.14567;-1.15645;-1.08303;-1.09256;-1.0064;-0.97881;-0.86286;-0.75659;-0.75783
May1965;0.37768;-0.13954;-0.04962;0.12289;0.08846;0.01534;0.19276;-0.09187;0.04632;0.04753;-0.22308;-0.27947;-0.3676;-0.43872;-0.43213;-0.39601;-0.40209;-0.40695;-0.4125;-0.63073;-0.6722;-0.7475;-0.77673;-0.79074;-0.85996;-0.95765;-1.02337;-1.04837;-1.07061;-1.06626;-1.07596;-1.11032;-1.02198;-1.08694;-1.04915;-0.90901;-1.04246;-1.04049;-1.04949;-1.10113;-1.09286;-1.10539;-1.03237;-1.04641;-0.96043;-0.93309;-0.81605;-0.70621
Jun1965;0.54404;0.67181;0.30796;0.32967;0.46669;0.42789;0.36202;0.46686;0.20811;0.31788;0.286;0.00824;-0.07695;-0.17158;-0.24394;-0.24853;-0.21422;-0.22302;-0.22709;-0.24032;-0.45857;-0.50302;-0.58438;-0.62226;-0.64861;-0.72206;-0.82711;-0.89147;-0.91748;-0.93812;-0.93496;-0.94298;-0.97959;-0.89729;-0.96478;-0.92215;-0.78186;-0.91785;-0.92108;-0.93042;-0.98021;-0.9718;-0.98995;-0.91528;-0.93052;-0.84472;-0.81852;-0.70403
Jul1965;-0.37349;0.11126;0.32985;0.05054;0.08734;0.22726;0.20882;0.17231;0.27769;0.06216;0.17757;0.16012;-0.0874;-0.16462;-0.24754;-0.31494;-0.32248;-0.29129;-0.29939;-0.30347;-0.31502;-0.51423;-0.55098;-0.62557;-0.66164;-0.68521;-0.75574;-0.85423;-0.91474;-0.93823;-0.95689;-0.95323;-0.9607;-0.99585;-0.91928;-0.98452;-0.94439;-0.80931;-0.93551;-0.93986;-0.94797;-0.99451;-0.98554;-1.00308;-0.93123;-0.94507;-0.8609;-0.83485
Aug1965;0.28695;-0.15884;0.1559;0.34875;0.10168;0.13414;0.26772;0.25144;0.22214;0.32009;0.11083;0.22071;0.19988;-0.04534;-0.12147;-0.20392;-0.2716;-0.27925;-0.24867;-0.25662;-0.26339;-0.2786;-0.47525;-0.50992;-0.58521;-0.62288;-0.64878;-0.72176;-0.82018;-0.8791;-0.90361;-0.92253;-0.92313;-0.93011;-0.96562;-0.89051;-0.95588;-0.91543;-0.78294;-0.90785;-0.91301;-0.92095;-0.96638;-0.95743;-0.97274;-0.90096;-0.91599;-0.83209
Sep1965;0.50395;0.47361;0.09992;0.2758;0.4296;0.22167;0.24419;0.36059;0.34515;0.3186;0.3961;0.21834;0.3318;0.29792;0.06193;-0.01883;-0.09553;-0.16093;-0.16733;-0.13622;-0.1436;-0.14729;-0.16202;-0.35143;-0.38646;-0.46472;-0.50788;-0.54008;-0.61772;-0.71758;-0.77688;-0.80249;-0.82133;-0.82576;-0.83354;-0.87198;-0.79922;-0.86473;-0.82282;-0.69265;-0.81866;-0.8257;-0.83394;-0.87896;-0.87024;-0.88914;-0.81874;-0.83283
Oct1965;-0.08631;0.29576;0.31005;0.0278;0.20454;0.34552;0.1589;0.1805;0.28531;0.27004;0.2377;0.32046;0.15549;0.26893;0.23603;0.00662;-0.06664;-0.1411;-0.20271;-0.20665;-0.17379;-0.17979;-0.18222;-0.19518;-0.37512;-0.40749;-0.48318;-0.52716;-0.55576;-0.6282;-0.72495;-0.78242;-0.80876;-0.82694;-0.83455;-0.84354;-0.88239;-0.81263;-0.8787;-0.8398;-0.71271;-0.83524;-0.8413;-0.84933;-0.89389;-0.8857;-0.90475;-0.83616
Nov1965;-0.98342;-0.53826;-0.02832;0.0523;-0.17679;0.04467;0.17662;0.0027;0.02958;0.1337;0.12242;0.09451;0.18257;0.02468;0.13791;0.11314;-0.10578;-0.1713;-0.2427;-0.30298;-0.30664;-0.27311;-0.27833;-0.27926;-0.2895;-0.4602;-0.48977;-0.5614;-0.60145;-0.62931;-0.69835;-0.79168;-0.84687;-0.872;-0.88922;-0.89337;-0.90251;-0.94002;-0.87304;-0.93632;-0.89994;-0.77472;-0.89075;-0.89641;-0.90349;-0.94592;-0.9374;-0.95589
Dec1965;0.62059;-0.37067;-0.27926;0.10775;0.16246;-0.06328;0.13524;0.24985;0.07862;0.1005;0.19801;0.18264;0.15343;0.23825;0.08258;0.18931;0.16037;-0.05545;-0.12245;-0.19502;-0.25572;-0.26033;-0.22736;-0.23401;-0.23642;-0.24714;-0.41767;-0.44723;-0.52157;-0.56407;-0.59208;-0.66127;-0.75486;-0.81042;-0.8359;-0.85327;-0.85753;-0.86709;-0.90637;-0.84019;-0.9043;-0.86866;-0.74492;-0.86106;-0.86601;-0.87313;-0.91631;-0.90846
Jan1966;0.41549;0.6103;-0.16625;-0.16192;0.18177;0.21747;0.00322;0.1839;0.28823;0.1203;0.1376;0.23093;0.21464;0.18205;0.26289;0.10161;0.20639;0.17441;-0.04197;-0.11205;-0.18885;-0.25124;-0.25569;-0.22245;-0.22952;-0.23266;-0.24359;-0.41636;-0.44816;-0.52649;-0.57421;-0.6068;-0.67746;-0.77441;-0.83383;-0.86031;-0.87826;-0.88665;-0.897;-0.94017;-0.87097;-0.94014;-0.89943;-0.77227;-0.89099;-0.89547;-0.9024;-0.94433
Feb1966;0.61017;0.59168;0.68883;0.04823;-0.0147;0.28787;0.31546;0.10607;0.26935;0.35945;0.19311;0.2081;0.29507;0.27708;0.24378;0.32194;0.16033;0.25842;0.22576;0.00936;-0.06169;-0.13971;-0.2018;-0.20489;-0.17279;-0.18121;-0.18547;-0.19689;-0.37114;-0.40581;-0.48694;-0.53618;-0.57134;-0.64238;-0.73985;-0.79963;-0.82727;-0.84575;-0.85457;-0.86486;-0.90813;-0.84007;-0.91012;-0.86986;-0.74308;-0.86327;-0.8676;-0.87472
Mar1966;-0.76483;-0.25022;-0.07365;0.11123;-0.31024;-0.28664;0.02647;0.08977;-0.07687;0.11288;0.20737;0.04607;0.06455;0.1526;0.13693;0.10769;0.1889;0.03214;0.13383;0.10742;-0.09514;-0.16242;-0.23947;-0.29813;-0.30041;-0.2693;-0.27662;-0.27948;-0.28979;-0.45657;-0.4878;-0.56378;-0.61151;-0.64354;-0.71021;-0.80348;-0.86132;-0.88729;-0.90505;-0.91367;-0.92403;-0.96454;-0.89901;-0.96643;-0.93023;-0.80394;-0.92035;-0.92431
Apr1966;0.71599;0.1533;0.30813;0.34746;0.43149;0.0611;-0.00421;0.25084;0.29755;0.1403;0.29964;0.37495;0.20891;0.22204;0.30176;0.28311;0.25126;0.33026;0.17029;0.26154;0.23414;0.0355;-0.03917;-0.11833;-0.17793;-0.18188;-0.15404;-0.16318;-0.16764;-0.17764;-0.35292;-0.38938;-0.46776;-0.51502;-0.55089;-0.62105;-0.71383;-0.77385;-0.80325;-0.82301;-0.83369;-0.84496;-0.88746;-0.82165;-0.89228;-0.85662;-0.72861;-0.8501
May1966;-0.33537;0.14273;-0.16124;-0.03138;0.00588;0.06392;-0.18193;-0.21153;0.0055;0.08208;-0.0218;0.1805;0.25966;0.09555;0.10962;0.18436;0.16687;0.14118;0.22517;0.0667;0.15204;0.13039;-0.05787;-0.12247;-0.19798;-0.25167;-0.25292;-0.22665;-0.23502;-0.23892;-0.24761;-0.41651;-0.45644;-0.52959;-0.5731;-0.60599;-0.67494;-0.76406;-0.82166;-0.85007;-0.86952;-0.87966;-0.88955;-0.93293;-0.86818;-0.93514;-0.90602;-0.77992
Jun1966;0.00828;-0.26501;0.0621;-0.17225;-0.06174;-0.0194;0.0308;-0.16919;-0.21728;-0.04765;0.0207;-0.06491;0.12597;0.1958;0.04373;0.05914;0.12988;0.11657;0.09569;0.17473;0.02827;0.10639;0.08516;-0.09293;-0.15074;-0.22183;-0.27032;-0.27053;-0.24467;-0.25275;-0.25882;-0.26709;-0.42526;-0.46532;-0.53415;-0.57731;-0.60775;-0.67448;-0.76089;-0.81556;-0.84194;-0.86016;-0.87422;-0.88296;-0.9265;-0.86644;-0.93249;-0.90537
Jul1966;-0.3869;-0.30547;-0.44914;-0.14458;-0.32978;-0.23428;-0.18052;-0.11522;-0.28688;-0.32966;-0.16593;-0.0944;-0.16889;0.01023;0.08107;-0.0583;-0.04576;0.02185;0.01039;-0.01011;0.06324;-0.06776;0.01358;-0.0062;-0.17029;-0.22311;-0.29102;-0.33368;-0.33267;-0.30748;-0.31406;-0.31996;-0.32752;-0.47711;-0.51426;-0.58042;-0.62182;-0.649;-0.71118;-0.79408;-0.84581;-0.86999;-0.88629;-0.90008;-0.90774;-0.94998;-0.89408;-0.95753
Aug1966;1.14394;0.5177;0.33687;0.10789;0.31593;0.11645;0.18354;0.20745;0.25664;0.07752;0.01281;0.14722;0.19651;0.11114;0.26591;0.32218;0.18105;0.19207;0.25603;0.24192;0.21739;0.28822;0.14772;0.21581;0.18841;0.01786;-0.0394;-0.11145;-0.15627;-0.15787;-0.13392;-0.14302;-0.15445;-0.16339;-0.31923;-0.36147;-0.43174;-0.47303;-0.50476;-0.57128;-0.65544;-0.70885;-0.73516;-0.75324;-0.76816;-0.77662;-0.82069;-0.76407
Sep1966;0.19806;0.80779;0.43332;0.29755;0.11289;0.30743;0.13253;0.19265;0.21691;0.27125;0.10955;0.05224;0.17083;0.21034;0.12594;0.27003;0.32836;0.19298;0.2061;0.26906;0.25533;0.23223;0.29772;0.16435;0.23008;0.19893;0.03299;-0.0249;-0.09332;-0.13696;-0.13894;-0.11493;-0.12433;-0.1378;-0.14715;-0.3;-0.34061;-0.41029;-0.45189;-0.48324;-0.54954;-0.63259;-0.68512;-0.7114;-0.7297;-0.74708;-0.75644;-0.79989
Oct1966;-0.37568;-0.16687;0.46939;0.19351;0.11064;-0.04928;0.1439;-0.01105;0.04606;0.07391;0.12335;-0.02308;-0.06919;0.04442;0.08465;0.00777;0.1584;0.22053;0.08981;0.10386;0.16671;0.15526;0.13213;0.19547;0.07016;0.13833;0.10974;-0.04865;-0.10003;-0.16418;-0.20459;-0.20684;-0.18503;-0.19303;-0.20664;-0.21542;-0.36201;-0.40045;-0.46753;-0.50959;-0.5397;-0.60211;-0.68093;-0.73191;-0.75629;-0.77312;-0.79005;-0.79843
Nov1966;-1.24514;-0.95436;-0.61279;0.10583;-0.10515;-0.13824;-0.27007;-0.06729;-0.20738;-0.14858;-0.11185;-0.05911;-0.19294;-0.2315;-0.11346;-0.06769;-0.13773;0.0167;0.07914;-0.04792;-0.03482;0.02896;0.0201;-0.00156;0.06232;-0.05461;0.01581;-0.00948;-0.15928;-0.20851;-0.26966;-0.30771;-0.309;-0.28787;-0.29469;-0.30603;-0.31423;-0.45435;-0.48912;-0.55228;-0.59355;-0.62061;-0.6776;-0.75444;-0.80313;-0.82499;-0.83999;-0.85597
Dec1966;-0.24775;-1.07782;-0.94313;-0.6587;0.01802;-0.18142;-0.20178;-0.32228;-0.12545;-0.26096;-0.20196;-0.16272;-0.10961;-0.23694;-0.27067;-0.15164;-0.10476;-0.17226;-0.01807;0.04141;-0.08224;-0.06922;-0.00692;-0.01595;-0.03751;0.02486;-0.0886;-0.01825;-0.04404;-0.19201;-0.23922;-0.29776;-0.33494;-0.33578;-0.31435;-0.32078;-0.33187;-0.33989;-0.47696;-0.51106;-0.57366;-0.61445;-0.64049;-0.69606;-0.77099;-0.81863;-0.83988;-0.85431
Jan1967;-0.56498;-0.57824;-1.13042;-1.02507;-0.75301;-0.10111;-0.27708;-0.29246;-0.40521;-0.20866;-0.3388;-0.28107;-0.24066;-0.18935;-0.31298;-0.3479;-0.22806;-0.18033;-0.24692;-0.09271;-0.03571;-0.15899;-0.14505;-0.08163;-0.08946;-0.1101;-0.04803;-0.15938;-0.08786;-0.11414;-0.26381;-0.31227;-0.37065;-0.40836;-0.40965;-0.38764;-0.39393;-0.40686;-0.41416;-0.55294;-0.58595;-0.64945;-0.69021;-0.71527;-0.77019;-0.84628;-0.89392;-0.91265
Feb1967;-0.61913;-0.78621;-0.7993;-1.21095;-1.11883;-0.84652;-0.22116;-0.37237;-0.36951;-0.4745;-0.28435;-0.40937;-0.35336;-0.31252;-0.26111;-0.38076;-0.41322;-0.29343;-0.24614;-0.30824;-0.15167;-0.09535;-0.21511;-0.19918;-0.1371;-0.1448;-0.16456;-0.10275;-0.20997;-0.13935;-0.16483;-0.31268;-0.36004;-0.4151;-0.45199;-0.45268;-0.43065;-0.43659;-0.44934;-0.45623;-0.59129;-0.6235;-0.68543;-0.72658;-0.7494;-0.80267;-0.87755;-0.92442
Mar1967;-1.09466;-1.17125;-1.19596;-1.19881;-1.44925;-1.33869;-1.09538;-0.48871;-0.59722;-0.55417;-0.62966;-0.43744;-0.54954;-0.49361;-0.45032;-0.39726;-0.50608;-0.53256;-0.41775;-0.36901;-0.42381;-0.27248;-0.21483;-0.3303;-0.31483;-0.25286;-0.25932;-0.27856;-0.22181;-0.32279;-0.24932;-0.27152;-0.41214;-0.45552;-0.50723;-0.54166;-0.54162;-0.52005;-0.52486;-0.53706;-0.54353;-0.67195;-0.70206;-0.76134;-0.8034;-0.82246;-0.87263;-0.94512
